IDPROGRAMA,NAZIV,IDPREDMETA,NAZIVPREDMETA,OZNAKAROKA,SKGODINA,PROSECNAOCENA,BROJPOLAGANJA
101,"Matematika",1945,"Uvod u relacione baze podataka","jan2",2015,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jan2",2016,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jan2",2017,6.500,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jan2",2018,6.550,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jan2",2019,7.286,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jun1",2015,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jun1",2016,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jun1",2017,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jun1",2018,6.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","jun1",2019,6.400,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep1",2015,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep1",2016,5.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep1",2017,6.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep1",2018,6.667,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep1",2019,7.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep2",2019,7.000,3
101,"Matematika",1945,"Uvod u relacione baze podataka","sep3",2019,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan1",2015,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan1",2016,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan1",2017,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan1",2018,8.333,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan1",2019,5.429,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan2",2015,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan2",2016,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan2",2017,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan2",2018,5.667,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jan2",2019,6.619,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jun1",2015,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jun1",2016,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jun1",2017,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jun1",2018,6.833,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","jun1",2019,7.412,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep1",2015,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep1",2016,6.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep1",2017,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep1",2018,7.125,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep1",2019,6.286,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep2",2019,5.000,3
101,"Matematika",1946,"Matematicka logika u racunarstvu","sep3",2019,6.889,3
101,"Matematika",1949,"Programiranje baza podataka","janps",2018,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","janps",2019,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun1",2015,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun1",2016,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun1",2017,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun1",2018,6.500,2
101,"Matematika",1949,"Programiranje baza podataka","jun1",2019,8.200,2
101,"Matematika",1949,"Programiranje baza podataka","jun2",2015,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun2",2016,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun2",2017,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","jun2",2018,6.625,2
101,"Matematika",1949,"Programiranje baza podataka","jun2",2019,7.200,2
101,"Matematika",1949,"Programiranje baza podataka","sep1",2015,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep1",2016,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep1",2017,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep1",2018,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep1",2019,6.600,2
101,"Matematika",1949,"Programiranje baza podataka","sep2",2015,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep2",2016,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep2",2017,5.000,2
101,"Matematika",1949,"Programiranje baza podataka","sep2",2018,6.429,2
101,"Matematika",1949,"Programiranje baza podataka","sep2",2019,7.286,2
101,"Matematika",1949,"Programiranje baza podataka","sep3",2019,7.600,2
101,"Matematika",1951,"Teorija algoritama","janps",2019,7.200,3
101,"Matematika",1951,"Teorija algoritama","jun1",2017,5.000,3
101,"Matematika",1951,"Teorija algoritama","jun1",2018,7.000,3
101,"Matematika",1951,"Teorija algoritama","jun1",2019,6.800,3
101,"Matematika",1951,"Teorija algoritama","jun2",2017,5.000,3
101,"Matematika",1951,"Teorija algoritama","jun2",2018,7.667,3
101,"Matematika",1951,"Teorija algoritama","jun2",2019,5.500,3
101,"Matematika",1951,"Teorija algoritama","sep1",2017,5.000,3
101,"Matematika",1951,"Teorija algoritama","sep1",2018,8.000,3
101,"Matematika",1951,"Teorija algoritama","sep1",2019,5.929,3
101,"Matematika",1951,"Teorija algoritama","sep2",2017,10.000,3
101,"Matematika",1951,"Teorija algoritama","sep2",2018,7.750,3
101,"Matematika",1951,"Teorija algoritama","sep2",2019,5.905,3
101,"Matematika",1951,"Teorija algoritama","sep3",2019,6.200,3
101,"Matematika",1952,"Operaciona istrazivanja","jan1",2019,5.000,5
101,"Matematika",1952,"Operaciona istrazivanja","jan2",2019,5.000,5
101,"Matematika",1952,"Operaciona istrazivanja","jun1",2019,5.000,5
101,"Matematika",1952,"Operaciona istrazivanja","sep2",2019,5.000,5
101,"Matematika",1952,"Operaciona istrazivanja","sep3",2019,5.000,5
101,"Matematika",1953,"Teorija igara sa primenama","jun1",2017,5.000,3
101,"Matematika",1953,"Teorija igara sa primenama","jun1",2018,10.000,3
101,"Matematika",1953,"Teorija igara sa primenama","jun1",2019,5.000,3
101,"Matematika",1953,"Teorija igara sa primenama","jun2",2017,8.000,3
101,"Matematika",1953,"Teorija igara sa primenama","jun2",2018,6.000,3
101,"Matematika",1953,"Teorija igara sa primenama","jun2",2019,5.000,3
101,"Matematika",1953,"Teorija igara sa primenama","sep1",2017,10.000,3
101,"Matematika",1953,"Teorija igara sa primenama","sep1",2018,7.500,3
101,"Matematika",1953,"Teorija igara sa primenama","sep1",2019,5.000,3
101,"Matematika",1953,"Teorija igara sa primenama","sep2",2017,5.000,3
101,"Matematika",1953,"Teorija igara sa primenama","sep2",2018,8.667,3
101,"Matematika",1953,"Teorija igara sa primenama","sep2",2019,7.000,3
101,"Matematika",1953,"Teorija igara sa primenama","sep3",2019,8.000,3
101,"Matematika",1957,"Analiza 3A","jan1",2017,5.000,3
101,"Matematika",1957,"Analiza 3A","jan1",2019,5.000,3
101,"Matematika",1957,"Analiza 3A","jan2",2017,5.000,3
101,"Matematika",1957,"Analiza 3A","jan2",2018,7.000,3
101,"Matematika",1957,"Analiza 3A","jan2",2019,8.500,3
101,"Matematika",1957,"Analiza 3A","jun1",2017,5.000,3
101,"Matematika",1957,"Analiza 3A","jun1",2018,5.000,3
101,"Matematika",1957,"Analiza 3A","jun1",2019,5.000,3
101,"Matematika",1957,"Analiza 3A","sep1",2016,5.000,3
101,"Matematika",1957,"Analiza 3A","sep1",2017,6.000,3
101,"Matematika",1957,"Analiza 3A","sep1",2018,7.000,3
101,"Matematika",1957,"Analiza 3A","sep1",2019,5.000,3
101,"Matematika",1957,"Analiza 3A","sep2",2019,5.000,3
101,"Matematika",1957,"Analiza 3A","sep3",2019,6.000,3
101,"Matematika",1958,"Analiza 3B","jun1",2019,6.000,3
101,"Matematika",1958,"Analiza 3B","jun2",2017,5.000,3
101,"Matematika",1958,"Analiza 3B","jun2",2018,5.000,3
101,"Matematika",1958,"Analiza 3B","jun2",2019,6.000,3
101,"Matematika",1958,"Analiza 3B","sep1",2017,5.000,3
101,"Matematika",1958,"Analiza 3B","sep1",2018,5.000,3
101,"Matematika",1958,"Analiza 3B","sep1",2019,6.000,3
101,"Matematika",1958,"Analiza 3B","sep2",2018,7.000,3
101,"Matematika",1958,"Analiza 3B","sep2",2019,8.000,3
101,"Matematika",1958,"Analiza 3B","sep3",2019,6.500,3
101,"Matematika",1960,"Numericka analiza 1B","jun1",2017,10.000,2
101,"Matematika",1960,"Numericka analiza 1B","jun1",2018,8.333,2
101,"Matematika",1960,"Numericka analiza 1B","jun1",2019,5.000,2
101,"Matematika",1960,"Numericka analiza 1B","jun2",2017,9.000,2
101,"Matematika",1960,"Numericka analiza 1B","jun2",2018,7.500,2
101,"Matematika",1960,"Numericka analiza 1B","jun2",2019,7.667,2
101,"Matematika",1960,"Numericka analiza 1B","sep1",2019,6.667,2
101,"Matematika",1960,"Numericka analiza 1B","sep2",2017,5.000,2
101,"Matematika",1960,"Numericka analiza 1B","sep2",2019,5.000,2
101,"Matematika",1960,"Numericka analiza 1B","sep3",2019,7.000,2
101,"Matematika",1963,"Numericka analiza 2A","jan1",2018,10.000,1
101,"Matematika",1963,"Numericka analiza 2A","jan1",2019,10.000,1
101,"Matematika",1963,"Numericka analiza 2A","jan2",2018,9.500,1
101,"Matematika",1963,"Numericka analiza 2A","jan2",2019,8.000,1
101,"Matematika",1966,"Numericka analiza 2B","jun1",2018,10.000,2
101,"Matematika",1966,"Numericka analiza 2B","jun1",2019,7.000,2
101,"Matematika",1966,"Numericka analiza 2B","jun2",2018,10.000,2
101,"Matematika",1966,"Numericka analiza 2B","jun2",2019,5.000,2
101,"Matematika",1967,"Varijacioni racun","jun1",2018,10.000,2
101,"Matematika",1967,"Varijacioni racun","jun1",2019,5.000,2
101,"Matematika",1967,"Varijacioni racun","jun2",2018,10.000,2
101,"Matematika",1967,"Varijacioni racun","jun2",2019,10.000,2
101,"Matematika",1967,"Varijacioni racun","sep1",2018,5.000,2
101,"Matematika",1967,"Varijacioni racun","sep2",2018,7.000,2
101,"Matematika",1968,"Obrada signala","jun1",2018,9.667,2
101,"Matematika",1968,"Obrada signala","jun1",2019,9.500,2
101,"Matematika",1968,"Obrada signala","jun2",2018,9.500,2
101,"Matematika",1968,"Obrada signala","jun2",2019,5.000,2
101,"Matematika",1968,"Obrada signala","sep1",2019,5.000,2
101,"Matematika",1968,"Obrada signala","sep2",2019,5.000,2
101,"Matematika",1968,"Obrada signala","sep3",2019,5.000,2
101,"Matematika",1972,"Analiza 3A","jan1",2016,5.000,3
101,"Matematika",1972,"Analiza 3A","jan1",2017,10.000,3
101,"Matematika",1972,"Analiza 3A","jan1",2019,6.000,3
101,"Matematika",1972,"Analiza 3A","jan2",2017,5.000,3
101,"Matematika",1972,"Analiza 3A","jan2",2019,7.727,3
101,"Matematika",1972,"Analiza 3A","jun1",2017,6.500,3
101,"Matematika",1972,"Analiza 3A","jun1",2018,7.333,3
101,"Matematika",1972,"Analiza 3A","jun1",2019,5.556,3
101,"Matematika",1972,"Analiza 3A","sep1",2017,6.500,3
101,"Matematika",1972,"Analiza 3A","sep1",2018,6.333,3
101,"Matematika",1972,"Analiza 3A","sep1",2019,5.200,3
101,"Matematika",1972,"Analiza 3A","sep2",2019,5.000,3
101,"Matematika",1972,"Analiza 3A","sep3",2019,5.444,3
101,"Matematika",1973,"Teorija verovatnoca","jan1",2015,5.000,2
101,"Matematika",1973,"Teorija verovatnoca","jan1",2017,5.000,2
101,"Matematika",1973,"Teorija verovatnoca","jan1",2018,9.000,2
101,"Matematika",1973,"Teorija verovatnoca","jan1",2019,8.625,2
101,"Matematika",1973,"Teorija verovatnoca","jan2",2017,7.667,2
101,"Matematika",1973,"Teorija verovatnoca","jan2",2018,8.077,2
101,"Matematika",1973,"Teorija verovatnoca","jan2",2019,6.667,2
101,"Matematika",1973,"Teorija verovatnoca","jun1",2015,6.000,2
101,"Matematika",1973,"Teorija verovatnoca","jun1",2017,6.667,2
101,"Matematika",1973,"Teorija verovatnoca","jun1",2018,6.000,2
101,"Matematika",1973,"Teorija verovatnoca","jun1",2019,7.750,2
101,"Matematika",1973,"Teorija verovatnoca","sep1",2017,6.500,2
101,"Matematika",1973,"Teorija verovatnoca","sep1",2018,6.000,2
101,"Matematika",1973,"Teorija verovatnoca","sep1",2019,7.500,2
101,"Matematika",1973,"Teorija verovatnoca","sep2",2019,6.000,2
101,"Matematika",1973,"Teorija verovatnoca","sep3",2019,5.000,2
101,"Matematika",1974,"Statisticki softver 1","jan1",2015,5.000,2
101,"Matematika",1974,"Statisticki softver 1","jan1",2017,9.211,2
101,"Matematika",1974,"Statisticki softver 1","jan1",2018,10.000,2
101,"Matematika",1974,"Statisticki softver 1","jan1",2019,10.000,2
101,"Matematika",1974,"Statisticki softver 1","jan2",2017,5.000,2
101,"Matematika",1974,"Statisticki softver 1","jan2",2018,7.957,2
101,"Matematika",1974,"Statisticki softver 1","jan2",2019,10.000,2
101,"Matematika",1974,"Statisticki softver 1","jun1",2015,6.000,2
101,"Matematika",1974,"Statisticki softver 1","jun1",2018,9.000,2
101,"Matematika",1974,"Statisticki softver 1","jun1",2019,10.000,2
101,"Matematika",1974,"Statisticki softver 1","sep1",2018,9.500,2
101,"Matematika",1974,"Statisticki softver 1","sep1",2019,10.000,2
101,"Matematika",1974,"Statisticki softver 1","sep2",2019,5.000,2
101,"Matematika",1974,"Statisticki softver 1","sep3",2019,9.000,2
101,"Matematika",1975,"Matematicka statistika","janps",2019,5.000,3
101,"Matematika",1975,"Matematicka statistika","jun1",2016,5.000,3
101,"Matematika",1975,"Matematicka statistika","jun1",2017,6.500,3
101,"Matematika",1975,"Matematicka statistika","jun1",2018,5.929,3
101,"Matematika",1975,"Matematicka statistika","jun1",2019,6.500,3
101,"Matematika",1975,"Matematicka statistika","jun2",2016,5.500,3
101,"Matematika",1975,"Matematicka statistika","jun2",2017,6.000,3
101,"Matematika",1975,"Matematicka statistika","jun2",2018,6.273,3
101,"Matematika",1975,"Matematicka statistika","jun2",2019,6.462,3
101,"Matematika",1975,"Matematicka statistika","sep1",2017,6.273,3
101,"Matematika",1975,"Matematicka statistika","sep1",2018,7.111,3
101,"Matematika",1975,"Matematicka statistika","sep1",2019,5.375,3
101,"Matematika",1975,"Matematicka statistika","sep2",2017,5.000,3
101,"Matematika",1975,"Matematicka statistika","sep2",2018,7.200,3
101,"Matematika",1975,"Matematicka statistika","sep2",2019,5.875,3
101,"Matematika",1975,"Matematicka statistika","sep3",2019,6.500,3
101,"Matematika",1976,"Slucajni procesi","jun1",2016,5.000,3
101,"Matematika",1976,"Slucajni procesi","jun1",2017,9.000,3
101,"Matematika",1976,"Slucajni procesi","jun1",2018,6.000,3
101,"Matematika",1976,"Slucajni procesi","jun1",2019,9.000,3
101,"Matematika",1976,"Slucajni procesi","jun2",2016,5.000,3
101,"Matematika",1976,"Slucajni procesi","jun2",2017,6.818,3
101,"Matematika",1976,"Slucajni procesi","jun2",2018,7.929,3
101,"Matematika",1976,"Slucajni procesi","jun2",2019,7.000,3
101,"Matematika",1976,"Slucajni procesi","sep1",2017,7.000,3
101,"Matematika",1976,"Slucajni procesi","sep1",2018,8.000,3
101,"Matematika",1976,"Slucajni procesi","sep1",2019,8.250,3
101,"Matematika",1976,"Slucajni procesi","sep2",2017,7.000,3
101,"Matematika",1976,"Slucajni procesi","sep2",2018,8.000,3
101,"Matematika",1976,"Slucajni procesi","sep2",2019,7.600,3
101,"Matematika",1976,"Slucajni procesi","sep3",2019,8.286,3
101,"Matematika",1977,"Statisticki softver 2","jun1",2015,7.000,2
101,"Matematika",1977,"Statisticki softver 2","jun1",2017,9.778,2
101,"Matematika",1977,"Statisticki softver 2","jun1",2018,10.000,2
101,"Matematika",1977,"Statisticki softver 2","jun1",2019,5.000,2
101,"Matematika",1977,"Statisticki softver 2","jun2",2017,5.000,2
101,"Matematika",1977,"Statisticki softver 2","jun2",2018,5.000,2
101,"Matematika",1977,"Statisticki softver 2","jun2",2019,5.000,2
101,"Matematika",1977,"Statisticki softver 2","sep1",2017,10.000,2
101,"Matematika",1977,"Statisticki softver 2","sep1",2018,10.000,2
101,"Matematika",1977,"Statisticki softver 2","sep1",2019,5.000,2
101,"Matematika",1977,"Statisticki softver 2","sep2",2017,5.000,2
101,"Matematika",1977,"Statisticki softver 2","sep2",2018,9.647,2
101,"Matematika",1977,"Statisticki softver 2","sep2",2019,9.167,2
101,"Matematika",1977,"Statisticki softver 2","sep3",2019,9.429,2
101,"Matematika",1978,"Analiza 3B","janps",2018,5.000,5
101,"Matematika",1978,"Analiza 3B","jun1",2017,5.000,5
101,"Matematika",1978,"Analiza 3B","jun1",2019,5.000,5
101,"Matematika",1978,"Analiza 3B","jun2",2017,5.000,5
101,"Matematika",1978,"Analiza 3B","jun2",2018,5.000,5
101,"Matematika",1978,"Analiza 3B","jun2",2019,5.000,5
101,"Matematika",1978,"Analiza 3B","sep1",2017,5.000,5
101,"Matematika",1978,"Analiza 3B","sep1",2018,5.000,5
101,"Matematika",1978,"Analiza 3B","sep1",2019,5.000,5
101,"Matematika",1978,"Analiza 3B","sep2",2017,5.000,5
101,"Matematika",1978,"Analiza 3B","sep2",2018,9.000,5
101,"Matematika",1978,"Analiza 3B","sep2",2019,6.500,5
101,"Matematika",1978,"Analiza 3B","sep3",2019,5.000,5
101,"Matematika",1979,"Teorija uzoraka","janps",2018,5.000,4
101,"Matematika",1979,"Teorija uzoraka","janps",2019,6.667,4
101,"Matematika",1979,"Teorija uzoraka","jun1",2016,5.000,4
101,"Matematika",1979,"Teorija uzoraka","jun1",2017,5.500,4
101,"Matematika",1979,"Teorija uzoraka","jun1",2018,5.333,4
101,"Matematika",1979,"Teorija uzoraka","jun1",2019,5.000,4
101,"Matematika",1979,"Teorija uzoraka","jun2",2016,5.000,4
101,"Matematika",1979,"Teorija uzoraka","jun2",2017,7.400,4
101,"Matematika",1979,"Teorija uzoraka","jun2",2018,5.714,4
101,"Matematika",1979,"Teorija uzoraka","jun2",2019,5.333,4
101,"Matematika",1979,"Teorija uzoraka","sep1",2016,5.000,4
101,"Matematika",1979,"Teorija uzoraka","sep1",2017,7.000,4
101,"Matematika",1979,"Teorija uzoraka","sep1",2018,6.545,4
101,"Matematika",1979,"Teorija uzoraka","sep1",2019,6.125,4
101,"Matematika",1979,"Teorija uzoraka","sep2",2016,6.000,4
101,"Matematika",1979,"Teorija uzoraka","sep2",2017,9.000,4
101,"Matematika",1979,"Teorija uzoraka","sep2",2018,5.667,4
101,"Matematika",1979,"Teorija uzoraka","sep2",2019,8.667,4
101,"Matematika",1979,"Teorija uzoraka","sep3",2019,6.000,4
101,"Matematika",1980,"Statisticki softver 3","jan1",2016,10.000,3
101,"Matematika",1980,"Statisticki softver 3","jan1",2017,10.000,3
101,"Matematika",1980,"Statisticki softver 3","jan1",2018,5.000,3
101,"Matematika",1980,"Statisticki softver 3","jan1",2019,5.000,3
101,"Matematika",1980,"Statisticki softver 3","jan2",2018,5.000,3
101,"Matematika",1980,"Statisticki softver 3","jan2",2019,10.000,3
101,"Matematika",1980,"Statisticki softver 3","jun1",2018,10.000,3
101,"Matematika",1980,"Statisticki softver 3","jun1",2019,10.000,3
101,"Matematika",1980,"Statisticki softver 3","sep1",2018,9.700,3
