INDEKS,SKGODINA,OZNAKAROKA,BROJ_POLOZENIH_PREDMETA_U_DATOM_ROKU,PROSEK_STUDENTA_U_DATOM_ROKU_ZA_POLOZENE_ISPITE,PROSEK_STUDENTA
20150366,2015,jan1,1,9,9
20150367,2015,jan1,3,9.33333333333333,8.75
20150367,2015,jun1,3,10,8.75
20150367,2015,jun2,1,10,8.75
20150367,2016,jan1,2,9.5,8.75
20150367,2016,jan2,1,9,8.75
20150367,2016,jun1,4,9,8.75
20150367,2016,sep1,2,8.5,8.75
20150367,2017,jan1,4,8.75,8.75
20150367,2017,jan2,1,8,8.75
20150367,2017,jun1,1,10,8.75
20150367,2017,jun2,3,8.66666666666667,8.75
20150367,2017,sep1,2,8.5,8.75
20150367,2018,jan1,2,7.5,8.75
20150367,2018,jan2,3,8,8.75
20150367,2018,jun2,1,8,8.75
20150367,2018,sep1,1,8,8.75
20150367,2018,sep2,2,8,8.75
20150367,2019,jan1,1,9,8.75
20150367,2019,jun1,1,8,8.75
20150367,2019,jun2,2,8.5,8.75
20150368,2015,jan1,1,10,9
20150368,2015,jun2,1,8,9
20150370,2015,jan1,2,9.5,7.64102564102564
20150370,2015,jan2,1,8,7.64102564102564
20150370,2015,jun2,2,8.5,7.64102564102564
20150370,2015,sep2,1,7,7.64102564102564
20150370,2016,jan1,1,7,7.64102564102564
20150370,2016,jan2,1,8,7.64102564102564
20150370,2016,jun1,2,8,7.64102564102564
20150370,2016,jun2,2,9.5,7.64102564102564
20150370,2016,sep1,1,8,7.64102564102564
20150370,2016,sep2,2,8.5,7.64102564102564
20150370,2017,jan1,1,6,7.64102564102564
20150370,2017,jan2,1,7,7.64102564102564
20150370,2017,jun1,1,6,7.64102564102564
20150370,2017,jun2,1,6,7.64102564102564
20150370,2017,sep1,1,7,7.64102564102564
20150370,2017,sep2,3,6.66666666666667,7.64102564102564
20150370,2018,jan2,1,10,7.64102564102564
20150370,2018,jun1,4,8.25,7.64102564102564
20150370,2018,sep2,2,7,7.64102564102564
20150370,2019,jan1,1,6,7.64102564102564
20150370,2019,jan2,3,7.66666666666667,7.64102564102564
20150370,2019,jun1,1,7,7.64102564102564
20150370,2019,sep1,1,8,7.64102564102564
20150370,2019,sep3,3,6.33333333333333,7.64102564102564
20150371,2015,jan1,1,7,7.16666666666667
20150371,2015,jan2,1,6,7.16666666666667
20150371,2015,sep2,2,6.5,7.16666666666667
20150371,2016,jan2,1,6,7.16666666666667
20150371,2016,jun2,2,7.5,7.16666666666667
20150371,2017,jan2,2,8.5,7.16666666666667
20150371,2017,sep1,1,7,7.16666666666667
20150371,2018,jan2,1,8,7.16666666666667
20150371,2018,jun1,1,7,7.16666666666667
20150372,2015,jan1,2,9,6.83333333333333
20150372,2015,jan2,1,7,6.83333333333333
20150372,2015,jun1,1,6,6.83333333333333
20150372,2015,jun2,1,6,6.83333333333333
20150372,2015,sep1,1,7,6.83333333333333
20150372,2016,jan1,1,6,6.83333333333333
20150372,2016,jun1,1,6,6.83333333333333
20150372,2016,sep1,2,6.5,6.83333333333333
20150372,2018,sep1,1,7,6.83333333333333
20150372,2019,sep2,1,6,6.83333333333333
20150373,2015,jan1,2,7.5,7.14285714285714
20150373,2015,jan2,1,7,7.14285714285714
20150373,2015,jun1,3,6.33333333333333,7.14285714285714
20150373,2015,sep1,3,6.66666666666667,7.14285714285714
20150373,2016,jan1,2,7,7.14285714285714
20150373,2016,jan2,1,6,7.14285714285714
20150373,2016,jun1,2,9.5,7.14285714285714
20150374,2015,jan1,3,8.33333333333333,8.32558139534884
20150374,2015,jan2,2,8,8.32558139534884
20150374,2015,jun1,3,8.33333333333333,8.32558139534884
20150374,2015,jun2,1,8,8.32558139534884
20150374,2015,sep1,1,10,8.32558139534884
20150374,2016,jan1,3,9.66666666666667,8.32558139534884
20150374,2016,jan2,1,9,8.32558139534884
20150374,2016,jun1,4,9.25,8.32558139534884
20150374,2016,jun2,1,9,8.32558139534884
20150374,2016,sep1,1,7,8.32558139534884
20150374,2017,jan1,1,7,8.32558139534884
20150374,2017,jan2,2,7.5,8.32558139534884
20150374,2017,jun1,3,7.33333333333333,8.32558139534884
20150374,2017,jun2,2,7,8.32558139534884
20150374,2017,sep1,2,8,8.32558139534884
20150374,2018,jan1,3,8.33333333333333,8.32558139534884
20150374,2018,jan2,3,8,8.32558139534884
20150374,2018,jun1,3,9,8.32558139534884
20150374,2018,jun2,1,10,8.32558139534884
20150374,2018,sep1,1,6,8.32558139534884
20150374,2019,jan1,1,8,8.32558139534884
20150374,2019,sep2,1,9,8.32558139534884
20150375,2015,jan1,2,9.5,7.36363636363636
20150375,2015,jan2,1,7,7.36363636363636
20150375,2015,jun1,3,7.66666666666667,7.36363636363636
20150375,2015,sep1,1,8,7.36363636363636
20150375,2016,jan1,2,7,7.36363636363636
20150375,2016,jan2,1,8,7.36363636363636
20150375,2016,jun2,1,9,7.36363636363636
20150375,2016,sep1,2,7,7.36363636363636
20150375,2016,sep2,1,8,7.36363636363636
20150375,2017,jan2,3,6,7.36363636363636
20150375,2017,jun1,2,7,7.36363636363636
20150375,2017,sep2,3,7.66666666666667,7.36363636363636
20150375,2018,jan2,1,7,7.36363636363636
20150375,2018,jun1,2,7.5,7.36363636363636
20150375,2019,jan1,1,7,7.36363636363636
20150375,2019,jan2,1,7,7.36363636363636
20150375,2019,jun1,3,6.66666666666667,7.36363636363636
20150375,2019,sep1,2,7,7.36363636363636
20150375,2019,sep2,1,8,7.36363636363636
20150376,2015,jan1,3,8,6.94444444444444
20150376,2015,jan2,2,6.5,6.94444444444444
20150376,2015,jun2,2,8,6.94444444444444
20150376,2015,sep2,2,6,6.94444444444444
20150376,2016,jan2,2,6.5,6.94444444444444
20150376,2016,jun1,1,6,6.94444444444444
20150376,2016,jun2,2,7,6.94444444444444
20150376,2016,sep2,3,6.66666666666667,6.94444444444444
20150376,2017,jun1,1,7,6.94444444444444
20150379,2015,jan1,1,8,8.47619047619048
20150379,2015,jan2,4,9,8.47619047619048
20150379,2015,jun1,1,8,8.47619047619048
20150379,2015,jun2,2,8,8.47619047619048
20150379,2015,sep2,2,8.5,8.47619047619048
20150379,2016,jan1,1,9,8.47619047619048
20150379,2016,jun1,4,9.25,8.47619047619048
20150379,2016,jun2,1,10,8.47619047619048
20150379,2016,sep1,2,9.5,8.47619047619048
20150379,2016,sep2,1,8,8.47619047619048
20150379,2017,jan1,1,7,8.47619047619048
20150379,2017,jan2,1,8,8.47619047619048
20150379,2017,jun1,2,7,8.47619047619048
20150379,2017,jun2,2,8,8.47619047619048
20150379,2017,sep1,2,9.5,8.47619047619048
20150379,2018,jan1,1,9,8.47619047619048
20150379,2018,jan2,2,9.5,8.47619047619048
20150379,2018,jun1,1,7,8.47619047619048
20150379,2018,jun2,2,8,8.47619047619048
20150379,2018,sep1,1,10,8.47619047619048
20150379,2018,sep2,1,9,8.47619047619048
20150379,2019,jan1,1,7,8.47619047619048
20150379,2019,jan2,1,8,8.47619047619048
20150379,2019,jun1,1,9,8.47619047619048
20150379,2019,jun2,2,7.5,8.47619047619048
20150379,2019,sep1,2,7.5,8.47619047619048
20150380,2015,jan1,2,9.5,8.06666666666667
20150380,2015,jan2,1,7,8.06666666666667
20150380,2015,jun2,1,8,8.06666666666667
20150380,2015,sep1,2,6.5,8.06666666666667
20150380,2016,jan1,2,7,8.06666666666667
20150380,2016,jan2,1,7,8.06666666666667
20150380,2016,jun1,1,8,8.06666666666667
20150380,2016,jun2,3,9,8.06666666666667
20150380,2016,sep1,1,9,8.06666666666667
20150380,2016,sep2,1,9,8.06666666666667
20150381,2015,jan1,2,8.5,7.29411764705882
20150381,2015,jan2,1,8,7.29411764705882
20150381,2015,jun1,1,9,7.29411764705882
20150381,2015,jun2,1,7,7.29411764705882
20150381,2015,sep2,1,6,7.29411764705882
20150381,2016,jan1,2,7,7.29411764705882
20150381,2016,jan2,1,6,7.29411764705882
20150381,2016,jun1,1,7,7.29411764705882
20150381,2016,sep2,3,8,7.29411764705882
20150381,2017,jan1,1,9,7.29411764705882
20150381,2017,jan2,2,6,7.29411764705882
20150381,2017,jun1,2,8,7.29411764705882
20150381,2017,sep1,2,6,7.29411764705882
20150381,2018,jun1,2,7,7.29411764705882
20150381,2018,jun2,1,8,7.29411764705882
20150381,2018,sep1,1,7,7.29411764705882
20150381,2019,jan1,1,6,7.29411764705882
20150381,2019,jan2,2,6.5,7.29411764705882
20150381,2019,jun1,5,7.6,7.29411764705882
20150381,2019,jun2,2,7.5,7.29411764705882
20150382,2015,jan1,3,9.66666666666667,8.53846153846154
20150382,2015,jun1,1,10,8.53846153846154
20150382,2015,jun2,1,9,8.53846153846154
20150382,2015,sep1,1,9,8.53846153846154
20150382,2015,sep2,1,8,8.53846153846154
20150382,2016,jan1,1,9,8.53846153846154
20150382,2016,jan2,1,7,8.53846153846154
20150382,2016,jun1,1,9,8.53846153846154
20150382,2016,jun2,3,8.33333333333333,8.53846153846154
20150382,2016,sep1,1,7,8.53846153846154
20150382,2016,sep2,3,8.33333333333333,8.53846153846154
20150382,2017,jan1,1,10,8.53846153846154
20150382,2017,jan2,2,8,8.53846153846154
20150382,2017,jun1,2,9,8.53846153846154
20150382,2017,jun2,1,7,8.53846153846154
20150382,2017,sep1,4,7.25,8.53846153846154
20150382,2018,jan1,2,7.5,8.53846153846154
20150382,2018,jan2,2,9.5,8.53846153846154
20150382,2018,jun1,2,9.5,8.53846153846154
20150382,2018,jun2,2,9,8.53846153846154
20150382,2018,sep1,2,10,8.53846153846154
20150382,2018,sep2,2,7.5,8.53846153846154
20150384,2015,jan1,1,10,7.2
20150384,2015,jun1,1,7,7.2
20150384,2016,jun1,1,6,7.2
20150384,2016,jun2,1,7,7.2
20150384,2016,sep1,1,6,7.2
20150385,2015,jan1,2,10,8.07692307692308
20150385,2015,jan2,1,10,8.07692307692308
20150385,2015,jun1,1,6,8.07692307692308
20150385,2015,jun2,2,9.5,8.07692307692308
20150385,2015,sep1,1,9,8.07692307692308
20150385,2016,jan1,3,7.66666666666667,8.07692307692308
20150385,2016,jun1,1,8,8.07692307692308
20150385,2016,jun2,2,8.5,8.07692307692308
20150385,2016,sep1,2,7,8.07692307692308
20150385,2016,sep2,2,8,8.07692307692308
20150385,2017,jan1,2,8.5,8.07692307692308
20150385,2017,jan2,2,6.5,8.07692307692308
20150385,2017,jun1,2,10,8.07692307692308
20150385,2017,sep1,3,7.33333333333333,8.07692307692308
20150385,2018,jan1,2,7,8.07692307692308
20150385,2018,jan2,1,8,8.07692307692308
20150385,2018,jun2,1,10,8.07692307692308
20150385,2018,sep1,3,9,8.07692307692308
20150385,2018,sep2,1,9,8.07692307692308
20150385,2019,jan2,2,6,8.07692307692308
20150385,2019,jun1,2,7,8.07692307692308
20150385,2019,jun2,1,7,8.07692307692308
20150386,2015,jan1,3,9.33333333333333,8.88888888888889
20150386,2015,jan2,3,9.33333333333333,8.88888888888889
20150386,2015,jun1,1,8,8.88888888888889
20150386,2015,sep1,2,8,8.88888888888889
20150387,2015,jan1,3,9.33333333333333,7.97222222222222
20150387,2015,jan2,2,7,7.97222222222222
20150387,2015,jun1,2,9.5,7.97222222222222
20150387,2015,jun2,2,8,7.97222222222222
20150387,2015,sep1,1,6,7.97222222222222
20150387,2016,jan1,1,8,7.97222222222222
20150387,2016,jan2,2,7.5,7.97222222222222
20150387,2016,jun1,4,8.5,7.97222222222222
20150387,2016,sep2,1,6,7.97222222222222
20150387,2017,jun2,1,7,7.97222222222222
20150387,2017,sep1,1,6,7.97222222222222
20150387,2017,sep2,1,6,7.97222222222222
20150387,2018,jan1,1,7,7.97222222222222
20150387,2018,jan2,1,8,7.97222222222222
20150387,2018,jun1,2,9.5,7.97222222222222
20150387,2018,jun2,1,8,7.97222222222222
20150387,2019,jan1,3,7.66666666666667,7.97222222222222
20150387,2019,jan2,2,8,7.97222222222222
20150387,2019,jun1,1,6,7.97222222222222
20150387,2019,jun2,2,8,7.97222222222222
20150387,2019,sep1,1,10,7.97222222222222
20150387,2019,sep2,1,9,7.97222222222222
20150388,2015,jan1,4,8,7.70967741935484
20150388,2015,jun1,3,8,7.70967741935484
20150388,2015,jun2,1,6,7.70967741935484
20150388,2015,sep1,1,8,7.70967741935484
20150388,2016,jan1,3,6.66666666666667,7.70967741935484
20150388,2016,jun1,4,8.25,7.70967741935484
20150388,2016,sep1,1,6,7.70967741935484
20150388,2017,jan2,1,7,7.70967741935484
20150388,2017,jun1,1,7,7.70967741935484
20150388,2017,sep1,2,6.5,7.70967741935484
20150388,2017,sep2,1,6,7.70967741935484
20150388,2018,jan1,1,8,7.70967741935484
20150388,2018,jun1,1,6,7.70967741935484
20150388,2018,sep1,2,9,7.70967741935484
20150388,2019,jan1,1,10,7.70967741935484
20150388,2019,jun1,1,10,7.70967741935484
20150388,2019,jun2,2,9,7.70967741935484
20150388,2019,sep2,1,7,7.70967741935484
20150389,2015,jan1,1,10,7.3125
20150389,2015,jan2,1,6,7.3125
20150389,2015,sep2,1,6,7.3125
20150389,2016,jan1,1,7,7.3125
20150389,2016,jun1,1,6,7.3125
20150389,2017,jun1,1,6,7.3125
20150389,2017,sep1,2,6,7.3125
20150389,2018,jun1,2,7,7.3125
20150389,2018,sep2,2,7.5,7.3125
20150389,2019,jan1,1,8,7.3125
20150389,2019,jun2,1,8,7.3125
20150389,2019,sep1,1,9,7.3125
20150389,2019,sep2,1,10,7.3125
20150390,2015,jan1,2,9.5,7.6
20150390,2015,jan2,1,8,7.6
20150390,2015,jun1,2,9,7.6
20150390,2016,jan1,2,8.5,7.6
20150390,2016,jan2,1,6,7.6
20150390,2016,jun1,2,8,7.6
20150390,2016,jun2,2,8.5,7.6
20150390,2016,sep1,1,8,7.6
20150390,2016,sep2,1,6,7.6
20150390,2017,jan1,3,7.66666666666667,7.6
20150390,2017,jan2,1,7,7.6
20150390,2017,jun1,2,6.5,7.6
20150390,2017,jun2,1,7,7.6
20150390,2017,sep1,1,9,7.6
20150390,2017,sep2,2,7,7.6
20150390,2018,jan1,2,7,7.6
20150390,2018,jan2,1,7,7.6
20150390,2018,jun1,2,8.5,7.6
20150390,2018,jun2,1,6,7.6
20150390,2018,sep1,1,6,7.6
20150390,2018,sep2,1,7,7.6
20150390,2019,jan2,3,7.33333333333333,7.6
20150390,2019,jun1,2,7.5,7.6
20150390,2019,jun2,1,6,7.6
20150390,2019,sep1,2,8,7.6
20150391,2015,jan1,2,10,8
20150391,2015,jan2,1,7,8
20150391,2015,jun1,2,8,8
20150391,2016,jan1,1,7,8
20150391,2016,jan2,1,8,8
20150391,2016,jun1,2,8.5,8
20150391,2016,jun2,1,6,8
20150391,2016,sep1,3,7.66666666666667,8
20150392,2015,jan1,1,10,10
20150393,2015,jan1,1,9,6.66666666666667
20150393,2015,jun1,1,6,6.66666666666667
20150393,2016,jun1,2,6.5,6.66666666666667
20150393,2016,sep2,1,6,6.66666666666667
20150393,2017,sep1,1,6,6.66666666666667
20150394,2015,jan1,1,9,9
20150395,2015,jan1,2,10,7.94444444444444
20150395,2015,jan2,1,6,7.94444444444444
20150395,2015,jun1,3,7.33333333333333,7.94444444444444
20150395,2015,jun2,1,8,7.94444444444444
20150395,2016,jan1,1,9,7.94444444444444
20150395,2016,jan2,1,7,7.94444444444444
20150395,2016,jun1,4,8.75,7.94444444444444
20150395,2016,jun2,1,9,7.94444444444444
20150395,2016,sep2,2,7.5,7.94444444444444
20150395,2017,jun1,1,6,7.94444444444444
20150395,2017,jun2,1,6,7.94444444444444
20150396,2015,jan1,1,10,7.02941176470588
20150396,2015,jan2,1,6,7.02941176470588
20150396,2015,sep2,1,6,7.02941176470588
20150396,2016,jan1,2,8,7.02941176470588
20150396,2016,jan2,1,6,7.02941176470588
20150396,2016,jun1,1,9,7.02941176470588
20150396,2016,jun2,1,7,7.02941176470588
20150396,2016,sep2,1,6,7.02941176470588
20150396,2017,jan1,1,6,7.02941176470588
20150396,2017,jan2,1,8,7.02941176470588
20150396,2017,jun1,2,7,7.02941176470588
20150396,2017,jun2,1,8,7.02941176470588
20150396,2017,sep1,1,6,7.02941176470588
20150396,2018,jan2,2,7,7.02941176470588
20150396,2018,jun1,1,6,7.02941176470588
20150396,2018,jun2,2,6,7.02941176470588
20150396,2018,sep1,3,6,7.02941176470588
20150396,2019,jan1,1,7,7.02941176470588
20150396,2019,jan2,2,7.5,7.02941176470588
20150396,2019,jun1,2,8,7.02941176470588
20150396,2019,sep1,1,7,7.02941176470588
20150396,2019,sep2,3,7.33333333333333,7.02941176470588
20150396,2019,sep3,2,7,7.02941176470588
20150397,2015,jan1,3,9.33333333333333,9.02380952380952
20150397,2015,jan2,1,9,9.02380952380952
20150397,2015,jun1,4,8.25,9.02380952380952
20150397,2015,jun2,1,9,9.02380952380952
20150397,2015,sep1,1,10,9.02380952380952
20150397,2016,jan1,1,10,9.02380952380952
20150397,2016,jan2,2,9,9.02380952380952
20150397,2016,jun1,2,10,9.02380952380952
20150397,2016,jun2,2,10,9.02380952380952
20150397,2016,sep1,3,8,9.02380952380952
20150397,2017,jan1,2,10,9.02380952380952
20150397,2017,jan2,2,7.5,9.02380952380952
20150397,2017,jun1,3,8.66666666666667,9.02380952380952
20150397,2017,jun2,1,10,9.02380952380952
20150397,2017,sep1,2,9,9.02380952380952
20150397,2018,jan1,2,9,9.02380952380952
20150397,2018,jan2,1,10,9.02380952380952
20150397,2018,jun1,3,9.66666666666667,9.02380952380952
20150397,2018,jun2,3,9,9.02380952380952
20150397,2018,sep1,3,8.33333333333333,9.02380952380952
20150398,2015,jan1,2,8,7.27272727272727
20150398,2015,jun1,3,7,7.27272727272727
20150398,2015,sep1,2,7,7.27272727272727
20150398,2016,jan1,1,8,7.27272727272727
20150398,2016,jan2,2,7,7.27272727272727
20150398,2016,jun1,2,8.5,7.27272727272727
20150398,2016,jun2,1,8,7.27272727272727
20150398,2016,sep1,1,7,7.27272727272727
20150398,2016,sep2,1,6,7.27272727272727
20150398,2017,jan1,1,9,7.27272727272727
20150398,2017,jun2,1,6,7.27272727272727
20150398,2017,sep2,1,7,7.27272727272727
20150398,2018,jan2,2,7,7.27272727272727
20150398,2018,jun1,1,7,7.27272727272727
20150398,2019,janps,1,6,7.27272727272727
20150399,2015,jan1,1,10,7.54545454545455
20150399,2015,jun1,2,7.5,7.54545454545455
20150399,2016,jan2,1,9,7.54545454545455
20150399,2016,jun1,1,6,7.54545454545455
20150399,2016,jun2,1,8,7.54545454545455
20150399,2016,sep1,1,10,7.54545454545455
20150399,2016,sep2,1,7,7.54545454545455
20150399,2017,jan1,2,7.5,7.54545454545455
20150399,2017,jan2,1,6,7.54545454545455
20150399,2017,jun1,1,6,7.54545454545455
20150399,2018,jan1,1,8,7.54545454545455
20150399,2018,jan2,2,6.5,7.54545454545455
20150399,2018,jun1,2,7.5,7.54545454545455
20150399,2018,sep1,2,7.5,7.54545454545455
20150399,2019,jan2,1,8,7.54545454545455
20150399,2019,sep3,2,7.5,7.54545454545455
20150400,2015,jan1,2,10,8.2972972972973
20150400,2015,jan2,1,10,8.2972972972973
20150400,2015,jun2,2,7,8.2972972972973
20150400,2015,sep1,1,10,8.2972972972973
20150400,2016,jan2,2,9.5,8.2972972972973
20150400,2016,jun1,2,8.5,8.2972972972973
20150400,2016,jun2,2,9,8.2972972972973
20150400,2016,sep2,1,7,8.2972972972973
20150400,2017,jan1,1,9,8.2972972972973
20150400,2017,jan2,3,9,8.2972972972973
20150400,2017,jun1,1,8,8.2972972972973
20150400,2017,jun2,2,8,8.2972972972973
20150400,2017,sep1,3,7.66666666666667,8.2972972972973
20150400,2018,jan1,2,8,8.2972972972973
20150400,2018,jan2,2,7.5,8.2972972972973
20150400,2018,jun2,2,8,8.2972972972973
20150400,2018,sep1,2,9,8.2972972972973
20150400,2018,sep2,1,7,8.2972972972973
20150400,2019,jan2,2,8,8.2972972972973
20150400,2019,janps,1,7,8.2972972972973
20150400,2019,jun1,1,7,8.2972972972973
20150400,2019,sep3,1,7,8.2972972972973
20150401,2015,jan1,1,8,8
20150402,2015,jan1,2,8.5,7.8
20150402,2015,jan2,1,8,7.8
20150402,2015,jun1,3,7.66666666666667,7.8
20150402,2015,jun2,1,8,7.8
20150402,2016,jan1,1,9,7.8
20150402,2016,jan2,3,7.66666666666667,7.8
20150402,2016,jun1,2,9,7.8
20150402,2016,jun2,2,8.5,7.8
20150402,2016,sep1,1,10,7.8
20150402,2017,jan1,3,8,7.8
20150402,2017,jan2,2,8,7.8
20150402,2017,sep1,3,7.33333333333333,7.8
20150402,2017,sep2,2,6,7.8
20150402,2018,jan2,1,8,7.8
20150402,2018,jun1,3,8.33333333333333,7.8
20150402,2018,jun2,2,7,7.8
20150402,2018,sep1,2,6.5,7.8
20150402,2018,sep2,1,7,7.8
20150402,2019,jan2,2,7,7.8
20150402,2019,janps,1,8,7.8
20150402,2019,jun1,2,8,7.8
20150403,2015,jan1,2,8,7.4375
20150403,2015,jan2,1,8,7.4375
20150403,2015,jun1,1,10,7.4375
20150403,2015,jun2,1,6,7.4375
20150403,2015,sep1,1,9,7.4375
20150403,2016,jan1,3,8,7.4375
20150403,2016,jun1,2,7.5,7.4375
20150403,2016,jun2,1,6,7.4375
20150403,2016,sep1,1,9,7.4375
20150403,2016,sep2,1,8,7.4375
20150403,2017,jan1,1,8,7.4375
20150403,2017,jan2,2,7.5,7.4375
20150403,2017,jun1,3,7.66666666666667,7.4375
20150403,2017,jun2,2,8,7.4375
20150403,2017,sep1,2,6.5,7.4375
20150403,2018,jan2,2,7,7.4375
20150403,2018,sep1,3,6,7.4375
20150403,2019,jan2,1,6,7.4375
20150403,2019,jun1,2,7,7.4375
20150404,2015,jan1,3,7,7.93023255813954
20150404,2015,jan2,2,9.5,7.93023255813954
20150404,2015,jun1,3,7.33333333333333,7.93023255813954
20150404,2015,jun2,2,6.5,7.93023255813954
20150404,2016,jan1,2,8,7.93023255813954
20150404,2016,jan2,3,7.66666666666667,7.93023255813954
20150404,2016,jun1,5,8.8,7.93023255813954
20150404,2017,jan1,2,7.5,7.93023255813954
20150404,2017,jan2,1,7,7.93023255813954
20150404,2017,jun1,3,7,7.93023255813954
20150404,2017,jun2,1,8,7.93023255813954
20150404,2017,sep1,3,7,7.93023255813954
20150404,2018,jan1,5,8.8,7.93023255813954
20150404,2018,jan2,2,8.5,7.93023255813954
20150404,2018,jun1,2,9.5,7.93023255813954
20150404,2018,jun2,3,7,7.93023255813954
20150404,2018,sep1,1,10,7.93023255813954
20150405,2015,jan1,4,9.25,8.7948717948718
20150405,2015,jan2,1,9,8.7948717948718
20150405,2015,jun1,3,9.33333333333333,8.7948717948718
20150405,2015,jun2,2,9,8.7948717948718
20150405,2016,jan1,1,9,8.7948717948718
20150405,2016,jan2,2,8.5,8.7948717948718
20150405,2016,jun1,4,9.75,8.7948717948718
20150405,2016,jun2,1,10,8.7948717948718
20150405,2016,sep2,1,8,8.7948717948718
20150405,2017,jan1,1,8,8.7948717948718
20150405,2017,jan2,2,9.5,8.7948717948718
20150405,2017,jun1,4,8,8.7948717948718
20150405,2017,jun2,1,8,8.7948717948718
20150405,2017,sep1,1,9,8.7948717948718
20150405,2017,sep2,1,6,8.7948717948718
20150405,2018,jan1,1,8,8.7948717948718
20150405,2018,jun1,2,9.5,8.7948717948718
20150405,2018,jun2,1,9,8.7948717948718
20150405,2018,sep1,1,9,8.7948717948718
20150405,2018,sep2,2,8,8.7948717948718
20150405,2019,jun2,2,7.5,8.7948717948718
20150405,2019,sep2,1,10,8.7948717948718
20150407,2015,jan1,2,8,7.44444444444444
